Subject,DSP_Trial,Top,Target,AbsoluError,Order
631,dsp1_04,chair,trashcan,3.24018783,post
631,dsp1_19,bookshelf,plant,39.69605039,post
631,dsp1_03,chair,piano,10.58395499,post
631,dsp1_06,mailbox,harp,12.07515838,post
631,dsp1_09,plant,well,99.38102421,post
631,dsp1_18,trashcan,well,141.6453021,post
631,dsp1_22,wheelbarrow,mailbox,40.04795688,post
631,dsp1_16,piano,harp,65.09802519,post
631,new_1,well,telescope,4.33864554,post
631,dsp1_02,well,picnic table,32,post
631,dsp1_07,telescope,trashcan,40.62277151,post
631,dsp1_11,picnic table,wheelbarrow,43.94686305,post
631,new_3,bookshelf,piano,22.73806905,post
632,dsp1_06,mailbox,harp,132.0751584,post
632,new_2,stove,wheelbarrow,78.32060338,post
632,new_7,trashcan,stove,35.53734426,post
632,dsp1_02,well,picnic table,12,post
632,dsp1_05,mailbox,bookshelf,158.9114432,post
632,dsp1_24,harp,telescope,19.9527704,post
632,new_4,picnic table,chair,168.9414387,post
632,new_5,harp,mailbox,123.1461191,post
632,dsp1_16,piano,harp,75.90197481,post
632,dsp1_14,stove,bookshelf,25.36978881,post
632,dsp1_07,telescope,trashcan,179.6227715,post
632,dsp1_03,chair,piano,77.41604501,post
632,dsp1_23,harp,plant,70.96763749,post
632,dsp1_22,wheelbarrow,mailbox,159.9520431,post
632,new_3,bookshelf,piano,108.7380691,post
632,new_1,well,telescope,24.33864554,post
632,dsp1_18,trashcan,well,23.35469788,post
632,dsp1_11,picnic table,wheelbarrow,158.0531369,post
632,dsp1_09,plant,well,11.38102421,post
632,dsp1_10,plant,piano,154.965791,post
632,dsp1_19,bookshelf,plant,165.3039496,post
632,dsp1_17,trashcan,picnic table,25.35469788,post
632,dsp1_04,chair,trashcan,53.75981217,post
632,new_6,piano,trashcan,173.687,post
632,dsp1_21,wheelbarrow,stove,151.6793966,post
632,dsp1_13,stove,chair,103.1214585,post
632,dsp1_08,telescope,wheelbarrow,122.1060793,post
633,new_6,piano,trashcan,25.687,post
633,new_2,stove,wheelbarrow,5.679396622,post
633,dsp1_03,chair,piano,78.58395499,post
633,dsp1_16,piano,harp,12.90197481,post
633,dsp1_22,wheelbarrow,mailbox,34.04795688,post
633,new_5,harp,mailbox,174.8538809,post
633,new_1,well,telescope,19.33864554,post
633,dsp1_05,mailbox,bookshelf,9.088556845,post
633,dsp1_17,trashcan,picnic table,2.645302119,post
633,dsp1_04,chair,trashcan,69.75981217,post
633,dsp1_19,bookshelf,plant,43.30394961,post
633,dsp1_10,plant,piano,57.965791,post
633,dsp1_08,telescope,wheelbarrow,32.89392067,post
633,new_3,bookshelf,piano,1.738069053,post
633,new_7,trashcan,stove,10.46265574,post
633,dsp1_13,stove,chair,2.878541504,post
633,dsp1_09,plant,well,87.38102421,post
633,dsp1_14,stove,bookshelf,22.63021119,post
633,dsp1_07,telescope,trashcan,5.377228493,post
633,dsp1_24,harp,telescope,155.0472296,post
633,dsp1_23,harp,plant,116.9676375,post
633,dsp1_21,wheelbarrow,stove,18.32060338,post
633,dsp1_06,mailbox,harp,6.924841617,post
633,dsp1_18,trashcan,well,153.3546979,post
633,dsp1_02,well,picnic table,22,post
633,dsp1_11,picnic table,wheelbarrow,88.05313695,post
633,new_4,picnic table,chair,174.0585613,post
634,dsp1_10,plant,piano,171.034209,post
634,dsp1_17,trashcan,picnic table,29.35469788,post
634,new_4,picnic table,chair,159.0585613,post
634,dsp1_06,mailbox,harp,96.07515838,post
634,dsp1_22,wheelbarrow,mailbox,38.95204312,post
634,dsp1_13,stove,chair,9.121458496,post
634,dsp1_14,stove,bookshelf,136.3697888,post
634,new_1,well,telescope,52.33864554,post
634,new_7,trashcan,stove,44.53734426,post
634,dsp1_16,piano,harp,134.0980252,post
634,dsp1_23,harp,plant,28.03236251,post
634,dsp1_09,plant,well,13.38102421,post
634,dsp1_11,picnic table,wheelbarrow,8.053136946,post
634,dsp1_07,telescope,trashcan,122.6227715,post
634,dsp1_18,trashcan,well,47.64530212,post
634,new_6,piano,trashcan,117.687,post
634,dsp1_19,bookshelf,plant,0.696050392,post
634,dsp1_08,telescope,wheelbarrow,145.1060793,post
634,dsp1_04,chair,trashcan,44.75981217,post
634,dsp1_03,chair,piano,92.41604501,post
634,dsp1_21,wheelbarrow,stove,109.3206034,post
634,new_3,bookshelf,piano,121.7380691,post
634,dsp1_02,well,picnic table,161,post
634,new_2,stove,wheelbarrow,67.67939662,post
634,dsp1_05,mailbox,bookshelf,78.91144315,post
634,dsp1_24,harp,telescope,35.9527704,post
634,new_5,harp,mailbox,142.1461191,post
635,dsp1_17,trashcan,picnic table,36.64530212,post
635,new_6,piano,trashcan,24.687,post
635,new_4,picnic table,chair,15.05856127,post
635,dsp1_16,piano,harp,54.90197481,post
635,dsp1_07,telescope,trashcan,52.62277151,post
635,new_7,trashcan,stove,13.46265574,post
635,dsp1_05,mailbox,bookshelf,11.08855685,post
635,dsp1_09,plant,well,93.61897579,post
635,dsp1_06,mailbox,harp,116.0751584,post
635,dsp1_03,chair,piano,1.583954988,post
635,new_5,harp,mailbox,78.14611906,post
635,new_1,well,telescope,127.6613545,post
635,dsp1_08,telescope,wheelbarrow,21.10607933,post
635,dsp1_11,picnic table,wheelbarrow,6.053136946,post
635,dsp1_19,bookshelf,plant,116.6960504,post
635,dsp1_04,chair,trashcan,6.75981217,post
635,dsp1_22,wheelbarrow,mailbox,106.0479569,post
635,dsp1_24,harp,telescope,123.0472296,post
635,new_2,stove,wheelbarrow,12.32060338,post
635,dsp1_10,plant,piano,95.965791,post
635,new_3,bookshelf,piano,5.738069053,post
635,dsp1_14,stove,bookshelf,175.3697888,post
635,dsp1_02,well,picnic table,33,post
635,dsp1_13,stove,chair,18.1214585,post
635,dsp1_18,trashcan,well,102.3546979,post
635,dsp1_21,wheelbarrow,stove,168.3206034,post
635,dsp1_23,harp,plant,151.9676375,post
636,dsp1_06,mailbox,harp,12.92484162,post
636,dsp1_02,well,picnic table,92,post
636,new_6,piano,trashcan,29.687,post
636,dsp1_04,chair,trashcan,19.75981217,post
636,dsp1_05,mailbox,bookshelf,17.91144315,post
636,new_7,trashcan,stove,17.46265574,post
636,dsp1_10,plant,piano,18.965791,post
636,dsp1_11,picnic table,wheelbarrow,149.0531369,post
636,dsp1_17,trashcan,picnic table,37.35469788,post
636,dsp1_08,telescope,wheelbarrow,99.89392067,post
636,new_1,well,telescope,137.3386455,post
636,dsp1_19,bookshelf,plant,57.69605039,post
636,dsp1_16,piano,harp,60.90197481,post
636,dsp1_24,harp,telescope,131.0472296,post
636,new_3,bookshelf,piano,3.261930947,post
636,new_5,harp,mailbox,140.1461191,post
636,dsp1_18,trashcan,well,18.35469788,post
636,new_4,picnic table,chair,178.9414387,post
636,dsp1_23,harp,plant,163.9676375,post
636,new_2,stove,wheelbarrow,134.3206034,post
636,dsp1_21,wheelbarrow,stove,117.3206034,post
636,dsp1_09,plant,well,171.6189758,post
636,dsp1_03,chair,piano,36.58395499,post
636,dsp1_14,stove,bookshelf,132.3697888,post
636,dsp1_07,telescope,trashcan,16.37722849,post
636,dsp1_22,wheelbarrow,mailbox,111.9520431,post
636,dsp1_13,stove,chair,142.1214585,post
637,dsp1_03,chair,piano,85.58395499,post
637,new_1,well,telescope,77.33864554,post
637,dsp1_11,picnic table,wheelbarrow,127.0531369,post
637,new_4,picnic table,chair,169.9414387,post
637,new_7,trashcan,stove,37.53734426,post
637,dsp1_16,piano,harp,111.9019748,post
637,dsp1_21,wheelbarrow,stove,78.67939662,post
637,dsp1_04,chair,trashcan,90.24018783,post
637,dsp1_23,harp,plant,156.0323625,post
637,dsp1_05,mailbox,bookshelf,52.91144315,post
637,dsp1_09,plant,well,99.38102421,post
637,dsp1_07,telescope,trashcan,160.3772285,post
637,dsp1_08,telescope,wheelbarrow,147.8939207,post
637,dsp1_18,trashcan,well,8.645302119,post
637,new_3,bookshelf,piano,0.261930947,post
637,dsp1_17,trashcan,picnic table,45.64530212,post
637,dsp1_13,stove,chair,23.1214585,post
637,dsp1_19,bookshelf,plant,134.6960504,post
637,new_6,piano,trashcan,12.313,post
637,new_5,harp,mailbox,98.14611906,post
637,dsp1_02,well,picnic table,119,post
637,dsp1_24,harp,telescope,179.0472296,post
637,dsp1_14,stove,bookshelf,53.63021119,post
637,dsp1_10,plant,piano,94.965791,post
637,new_2,stove,wheelbarrow,71.32060338,post
637,dsp1_22,wheelbarrow,mailbox,16.95204312,post
637,dsp1_06,mailbox,harp,70.92484162,post
638,dsp1_08,telescope,wheelbarrow,50.89392067,post
638,dsp1_24,harp,telescope,39.9527704,post
638,dsp1_07,telescope,trashcan,154.6227715,post
638,dsp1_04,chair,trashcan,53.24018783,post
638,new_4,picnic table,chair,178.0585613,post
638,dsp1_02,well,picnic table,162,post
638,dsp1_19,bookshelf,plant,130.3039496,post
638,dsp1_14,stove,bookshelf,40.36978881,post
638,new_7,trashcan,stove,124.5373443,post
638,dsp1_16,piano,harp,51.90197481,post
638,dsp1_09,plant,well,12.38102421,post
638,dsp1_05,mailbox,bookshelf,31.91144315,post
638,dsp1_10,plant,piano,87.034209,post
638,new_3,bookshelf,piano,73.73806905,post
638,dsp1_03,chair,piano,130.583955,post
638,dsp1_11,picnic table,wheelbarrow,110.9468631,post
638,dsp1_21,wheelbarrow,stove,19.67939662,post
638,dsp1_23,harp,plant,80.96763749,post
638,dsp1_06,mailbox,harp,1.075158383,post
638,dsp1_22,wheelbarrow,mailbox,145.9520431,post
638,new_2,stove,wheelbarrow,78.67939662,post
638,dsp1_18,trashcan,well,73.64530212,post
638,new_6,piano,trashcan,17.687,post
638,new_1,well,telescope,57.33864554,post
638,dsp1_13,stove,chair,111.1214585,post
638,dsp1_17,trashcan,picnic table,68.35469788,post
638,new_5,harp,mailbox,52.85388094,post
639,dsp1_11,picnic table,wheelbarrow,131.9468631,post
639,dsp1_04,chair,trashcan,39.75981217,post
639,dsp1_09,plant,well,29.38102421,post
639,dsp1_16,piano,harp,136.0980252,post
639,dsp1_07,telescope,trashcan,67.62277151,post
639,dsp1_14,stove,bookshelf,60.36978881,post
639,new_5,harp,mailbox,33.85388094,post
639,dsp1_10,plant,piano,83.965791,post
639,new_2,stove,wheelbarrow,33.67939662,post
639,dsp1_18,trashcan,well,3.645302119,post
639,dsp1_19,bookshelf,plant,162.3039496,post
639,new_6,piano,trashcan,179.313,post
639,dsp1_21,wheelbarrow,stove,28.32060338,post
639,dsp1_08,telescope,wheelbarrow,36.89392067,post
639,dsp1_05,mailbox,bookshelf,156.0885568,post
639,dsp1_24,harp,telescope,179.0472296,post
639,new_7,trashcan,stove,34.53734426,post
639,new_3,bookshelf,piano,99.73806905,post
639,dsp1_13,stove,chair,147.1214585,post
639,dsp1_03,chair,piano,96.41604501,post
639,dsp1_06,mailbox,harp,104.9248416,post
639,dsp1_02,well,picnic table,14,post
639,dsp1_23,harp,plant,1.032362509,post
639,new_4,picnic table,chair,171.0585613,post
639,dsp1_22,wheelbarrow,mailbox,126.0479569,post
639,new_1,well,telescope,32.33864554,post
639,dsp1_17,trashcan,picnic table,107.3546979,post
640,dsp1_13,stove,chair,177.1214585,post
640,dsp1_11,picnic table,wheelbarrow,168.0531369,post
640,dsp1_07,telescope,trashcan,172.6227715,post
640,dsp1_08,telescope,wheelbarrow,103.1060793,post
640,new_5,harp,mailbox,157.1461191,post
640,new_1,well,telescope,15.66135446,post
640,dsp1_14,stove,bookshelf,98.63021119,post
640,dsp1_10,plant,piano,114.034209,post
640,new_3,bookshelf,piano,124.7380691,post
640,dsp1_04,chair,trashcan,115.2401878,post
640,dsp1_16,piano,harp,165.0980252,post
640,dsp1_02,well,picnic table,143,post
640,dsp1_21,wheelbarrow,stove,105.3206034,post
640,new_4,picnic table,chair,104.9414387,post
640,dsp1_19,bookshelf,plant,118.3039496,post
640,dsp1_18,trashcan,well,54.64530212,post
640,new_6,piano,trashcan,39.313,post
640,dsp1_06,mailbox,harp,71.92484162,post
640,dsp1_24,harp,telescope,143.9527704,post
640,dsp1_09,plant,well,148.3810242,post
640,dsp1_03,chair,piano,54.41604501,post
640,new_2,stove,wheelbarrow,101.3206034,post
640,new_7,trashcan,stove,135.4626557,post
640,dsp1_23,harp,plant,24.03236251,post
640,dsp1_05,mailbox,bookshelf,105.0885568,post
640,dsp1_17,trashcan,picnic table,102.3546979,post
640,dsp1_22,wheelbarrow,mailbox,170.0479569,post
641,new_6,piano,trashcan,12.313,post
641,new_1,well,telescope,16.66135446,post
641,dsp1_17,trashcan,picnic table,38.35469788,post
641,new_5,harp,mailbox,2.146119064,post
641,dsp1_06,mailbox,harp,18.07515838,post
641,dsp1_03,chair,piano,12.58395499,post
641,dsp1_13,stove,chair,27.1214585,post
641,dsp1_22,wheelbarrow,mailbox,16.95204312,post
641,dsp1_19,bookshelf,plant,21.30394961,post
641,dsp1_23,harp,plant,3.967637491,post
641,dsp1_21,wheelbarrow,stove,27.32060338,post
641,new_4,picnic table,chair,54.94143873,post
641,dsp1_11,picnic table,wheelbarrow,32.05313695,post
641,dsp1_10,plant,piano,50.965791,post
641,dsp1_07,telescope,trashcan,7.622771507,post
641,dsp1_04,chair,trashcan,1.75981217,post
641,dsp1_02,well,picnic table,12,post
641,dsp1_08,telescope,wheelbarrow,5.10607933,post
641,dsp1_14,stove,bookshelf,1.369788809,post
641,dsp1_18,trashcan,well,28.64530212,post
641,dsp1_16,piano,harp,29.09802519,post
641,dsp1_24,harp,telescope,3.047229603,post
641,dsp1_09,plant,well,78.38102421,post
641,dsp1_05,mailbox,bookshelf,3.088556845,post
641,new_7,trashcan,stove,18.46265574,post
641,new_3,bookshelf,piano,1.738069053,post
641,new_2,stove,wheelbarrow,28.32060338,post
642,new_7,trashcan,stove,8.462655741,post
642,dsp1_03,chair,piano,56.58395499,post
642,new_4,picnic table,chair,91.94143873,post
642,dsp1_19,bookshelf,plant,98.69605039,post
642,dsp1_07,telescope,trashcan,165.3772285,post
642,dsp1_05,mailbox,bookshelf,46.91144315,post
642,new_2,stove,wheelbarrow,12.32060338,post
642,dsp1_08,telescope,wheelbarrow,108.1060793,post
642,dsp1_09,plant,well,149.3810242,post
642,dsp1_06,mailbox,harp,3.924841617,post
642,dsp1_24,harp,telescope,52.0472296,post
642,dsp1_10,plant,piano,11.965791,post
642,new_5,harp,mailbox,168.8538809,post
642,dsp1_23,harp,plant,163.0323625,post
642,dsp1_04,chair,trashcan,102.7598122,post
642,dsp1_17,trashcan,picnic table,31.64530212,post
642,dsp1_16,piano,harp,47.90197481,post
642,new_3,bookshelf,piano,1.738069053,post
642,dsp1_13,stove,chair,18.1214585,post
642,new_1,well,telescope,104.3386455,post
642,new_6,piano,trashcan,11.687,post
642,dsp1_21,wheelbarrow,stove,142.6793966,post
642,dsp1_18,trashcan,well,24.35469788,post
642,dsp1_02,well,picnic table,2,post
642,dsp1_11,picnic table,wheelbarrow,76.05313695,post
642,dsp1_14,stove,bookshelf,46.36978881,post
642,dsp1_22,wheelbarrow,mailbox,126.0479569,post
643,dsp1_13,stove,chair,2.121458496,post
643,new_4,picnic table,chair,76.94143873,post
643,dsp1_09,plant,well,125.3810242,post
643,dsp1_10,plant,piano,8.965790997,post
643,dsp1_07,telescope,trashcan,139.3772285,post
643,dsp1_11,picnic table,wheelbarrow,28.05313695,post
643,new_1,well,telescope,44.66135446,post
643,dsp1_04,chair,trashcan,150.2401878,post
643,new_7,trashcan,stove,110.4626557,post
643,dsp1_14,stove,bookshelf,50.63021119,post
643,new_6,piano,trashcan,65.687,post
643,dsp1_22,wheelbarrow,mailbox,151.0479569,post
643,dsp1_19,bookshelf,plant,37.30394961,post
643,dsp1_23,harp,plant,133.9676375,post
643,new_3,bookshelf,piano,124.7380691,post
643,dsp1_06,mailbox,harp,167.9248416,post
643,dsp1_17,trashcan,picnic table,42.35469788,post
643,new_5,harp,mailbox,64.85388094,post
643,dsp1_02,well,picnic table,169,post
643,dsp1_21,wheelbarrow,stove,71.67939662,post
643,dsp1_16,piano,harp,148.9019748,post
643,new_2,stove,wheelbarrow,178.3206034,post
643,dsp1_24,harp,telescope,138.9527704,post
643,dsp1_18,trashcan,well,19.64530212,post
643,dsp1_03,chair,piano,174.583955,post
643,dsp1_05,mailbox,bookshelf,159.0885568,post
643,dsp1_08,telescope,wheelbarrow,122.8939207,post
645,dsp1_07,telescope,trashcan,79.62277151,post
645,dsp1_21,wheelbarrow,stove,101.3206034,post
645,dsp1_03,chair,piano,96.41604501,post
645,dsp1_08,telescope,wheelbarrow,52.89392067,post
645,new_7,trashcan,stove,34.46265574,post
645,dsp1_02,well,picnic table,95,post
645,new_5,harp,mailbox,56.85388094,post
645,dsp1_11,picnic table,wheelbarrow,72.05313695,post
645,dsp1_10,plant,piano,41.965791,post
645,dsp1_19,bookshelf,plant,162.6960504,post
645,new_2,stove,wheelbarrow,156.3206034,post
645,new_6,piano,trashcan,2.687000002,post
645,new_3,bookshelf,piano,20.73806905,post
645,new_4,picnic table,chair,71.94143873,post
645,dsp1_14,stove,bookshelf,76.36978881,post
645,dsp1_05,mailbox,bookshelf,3.911443155,post
645,dsp1_23,harp,plant,64.96763749,post
645,dsp1_13,stove,chair,6.878541504,post
645,dsp1_16,piano,harp,40.90197481,post
645,dsp1_18,trashcan,well,145.3546979,post
645,new_1,well,telescope,80.66135446,post
645,dsp1_24,harp,telescope,155.9527704,post
645,dsp1_06,mailbox,harp,170.0751584,post
645,dsp1_22,wheelbarrow,mailbox,10.95204312,post
645,dsp1_17,trashcan,picnic table,17.35469788,post
645,dsp1_09,plant,well,175.6189758,post
645,dsp1_04,chair,trashcan,35.75981217,post
646,dsp1_08,telescope,wheelbarrow,34.89392067,post
646,dsp1_03,chair,piano,6.416045012,post
646,dsp1_10,plant,piano,17.965791,post
646,new_6,piano,trashcan,38.687,post
646,new_5,harp,mailbox,28.14611906,post
646,new_4,picnic table,chair,34.05856127,post
646,dsp1_13,stove,chair,31.8785415,post
646,dsp1_19,bookshelf,plant,57.69605039,post
646,dsp1_22,wheelbarrow,mailbox,8.047956877,post
646,new_7,trashcan,stove,22.53734426,post
646,dsp1_07,telescope,trashcan,34.62277151,post
646,new_1,well,telescope,28.33864554,post
646,dsp1_05,mailbox,bookshelf,10.08855685,post
646,dsp1_17,trashcan,picnic table,40.64530212,post
646,dsp1_24,harp,telescope,37.9527704,post
646,dsp1_18,trashcan,well,15.64530212,post
646,dsp1_02,well,picnic table,24,post
646,dsp1_06,mailbox,harp,31.07515838,post
646,dsp1_14,stove,bookshelf,10.63021119,post
646,dsp1_23,harp,plant,40.03236251,post
646,new_3,bookshelf,piano,2.738069053,post
646,dsp1_04,chair,trashcan,14.75981217,post
646,dsp1_09,plant,well,33.38102421,post
646,dsp1_11,picnic table,wheelbarrow,32.94686305,post
646,dsp1_21,wheelbarrow,stove,52.32060338,post
646,dsp1_16,piano,harp,1.09802519,post
646,new_2,stove,wheelbarrow,26.32060338,post
647,dsp1_19,bookshelf,plant,41.69605039,post
647,dsp1_17,trashcan,picnic table,24.64530212,post
647,dsp1_03,chair,piano,44.41604501,post
647,dsp1_07,telescope,trashcan,90.37722849,post
647,dsp1_16,piano,harp,15.09802519,post
647,dsp1_09,plant,well,109.3810242,post
647,dsp1_06,mailbox,harp,125.9248416,post
647,dsp1_11,picnic table,wheelbarrow,99.94686305,post
647,dsp1_22,wheelbarrow,mailbox,92.04795688,post
647,new_5,harp,mailbox,19.14611906,post
647,new_7,trashcan,stove,47.53734426,post
647,new_2,stove,wheelbarrow,3.320603378,post
647,dsp1_18,trashcan,well,43.64530212,post
647,dsp1_10,plant,piano,1.965790997,post
647,dsp1_08,telescope,wheelbarrow,76.10607933,post
647,new_6,piano,trashcan,18.687,post
647,dsp1_21,wheelbarrow,stove,3.320603378,post
647,dsp1_04,chair,trashcan,45.24018783,post
647,dsp1_13,stove,chair,146.8785415,post
647,dsp1_24,harp,telescope,64.0472296,post
647,new_4,picnic table,chair,70.05856127,post
647,dsp1_23,harp,plant,29.96763749,post
647,dsp1_14,stove,bookshelf,5.369788809,post
647,new_1,well,telescope,81.66135446,post
647,dsp1_02,well,picnic table,50,post
647,new_3,bookshelf,piano,35.73806905,post
647,dsp1_05,mailbox,bookshelf,1.911443155,post
648,dsp1_02,well,picnic table,52,post
648,dsp1_21,wheelbarrow,stove,20.32060338,post
648,dsp1_05,mailbox,bookshelf,36.08855685,post
648,dsp1_22,wheelbarrow,mailbox,8.047956877,post
648,new_1,well,telescope,73.66135446,post
648,dsp1_23,harp,plant,159.0323625,post
648,new_7,trashcan,stove,3.462655741,post
648,new_4,picnic table,chair,10.05856127,post
648,dsp1_14,stove,bookshelf,8.630211191,post
648,dsp1_24,harp,telescope,3.952770397,post
648,dsp1_10,plant,piano,23.965791,post
648,dsp1_17,trashcan,picnic table,6.645302119,post
648,new_2,stove,wheelbarrow,34.32060338,post
648,dsp1_08,telescope,wheelbarrow,161.1060793,post
648,dsp1_07,telescope,trashcan,18.62277151,post
648,dsp1_19,bookshelf,plant,3.696050392,post
648,dsp1_13,stove,chair,28.8785415,post
648,dsp1_03,chair,piano,3.416045012,post
648,new_5,harp,mailbox,31.14611906,post
648,dsp1_04,chair,trashcan,17.75981217,post
648,new_3,bookshelf,piano,1.261930947,post
648,dsp1_09,plant,well,29.61897579,post
648,dsp1_06,mailbox,harp,17.07515838,post
648,dsp1_18,trashcan,well,4.645302119,post
648,dsp1_11,picnic table,wheelbarrow,47.94686305,post
648,new_6,piano,trashcan,14.687,post
648,dsp1_16,piano,harp,2.90197481,post
649,dsp1_21,wheelbarrow,stove,172.3206034,post
649,dsp1_22,wheelbarrow,mailbox,148.9520431,post
649,new_2,stove,wheelbarrow,167.6793966,post
649,new_6,piano,trashcan,30.687,post
649,dsp1_17,trashcan,picnic table,55.64530212,post
649,dsp1_11,picnic table,wheelbarrow,149.9468631,post
649,new_1,well,telescope,99.66135446,post
649,dsp1_04,chair,trashcan,36.24018783,post
649,dsp1_24,harp,telescope,169.0472296,post
649,new_3,bookshelf,piano,15.73806905,post
649,dsp1_13,stove,chair,109.1214585,post
649,dsp1_06,mailbox,harp,2.924841617,post
649,dsp1_23,harp,plant,5.032362509,post
649,dsp1_14,stove,bookshelf,57.63021119,post
649,dsp1_10,plant,piano,131.965791,post
649,dsp1_05,mailbox,bookshelf,85.91144315,post
649,dsp1_03,chair,piano,68.41604501,post
649,dsp1_02,well,picnic table,25,post
649,dsp1_19,bookshelf,plant,0.696050392,post
649,dsp1_09,plant,well,75.61897579,post
649,dsp1_18,trashcan,well,131.3546979,post
649,new_5,harp,mailbox,144.1461191,post
649,dsp1_16,piano,harp,39.90197481,post
649,dsp1_08,telescope,wheelbarrow,147.1060793,post
649,new_7,trashcan,stove,48.53734426,post
649,new_4,picnic table,chair,176.0585613,post
649,dsp1_07,telescope,trashcan,144.6227715,post
650,dsp1_10,plant,piano,40.034209,post
650,dsp1_22,wheelbarrow,mailbox,73.95204312,post
650,dsp1_16,piano,harp,14.90197481,post
650,new_4,picnic table,chair,118.9414387,post
650,dsp1_11,picnic table,wheelbarrow,82.05313695,post
650,dsp1_24,harp,telescope,77.9527704,post
650,dsp1_23,harp,plant,97.96763749,post
650,dsp1_09,plant,well,45.61897579,post
650,new_2,stove,wheelbarrow,20.32060338,post
650,dsp1_18,trashcan,well,130.3546979,post
650,new_1,well,telescope,11.66135446,post
650,new_5,harp,mailbox,113.8538809,post
650,dsp1_17,trashcan,picnic table,58.64530212,post
650,dsp1_13,stove,chair,64.1214585,post
650,dsp1_04,chair,trashcan,62.75981217,post
650,new_7,trashcan,stove,40.46265574,post
650,new_3,bookshelf,piano,32.73806905,post
650,dsp1_07,telescope,trashcan,112.6227715,post
650,dsp1_05,mailbox,bookshelf,82.08855685,post
650,dsp1_21,wheelbarrow,stove,24.32060338,post
650,dsp1_14,stove,bookshelf,7.369788809,post
650,dsp1_06,mailbox,harp,80.92484162,post
650,dsp1_02,well,picnic table,26,post
650,dsp1_08,telescope,wheelbarrow,49.89392067,post
650,new_6,piano,trashcan,6.312999998,post
650,dsp1_03,chair,piano,28.58395499,post
650,dsp1_19,bookshelf,plant,34.69605039,post
651,dsp1_21,wheelbarrow,stove,3.679396622,post
651,dsp1_11,picnic table,wheelbarrow,168.0531369,post
651,dsp1_17,trashcan,picnic table,24.64530212,post
651,new_2,stove,wheelbarrow,86.67939662,post
651,dsp1_19,bookshelf,plant,58.69605039,post
651,new_1,well,telescope,121.3386455,post
651,dsp1_10,plant,piano,33.965791,post
651,dsp1_14,stove,bookshelf,145.6302112,post
651,dsp1_03,chair,piano,64.41604501,post
651,dsp1_06,mailbox,harp,18.07515838,post
651,dsp1_13,stove,chair,84.1214585,post
651,dsp1_09,plant,well,8.381024207,post
651,dsp1_02,well,picnic table,18,post
651,dsp1_18,trashcan,well,36.35469788,post
651,new_4,picnic table,chair,95.94143873,post
651,dsp1_04,chair,trashcan,61.24018783,post
651,dsp1_05,mailbox,bookshelf,14.08855685,post
651,new_5,harp,mailbox,4.146119064,post
651,dsp1_07,telescope,trashcan,25.37722849,post
651,dsp1_24,harp,telescope,117.0472296,post
651,dsp1_16,piano,harp,47.09802519,post
651,new_6,piano,trashcan,28.687,post
651,dsp1_08,telescope,wheelbarrow,44.89392067,post
651,dsp1_22,wheelbarrow,mailbox,87.95204312,post
651,new_7,trashcan,stove,15.46265574,post
651,new_3,bookshelf,piano,155.7380691,post
651,dsp1_23,harp,plant,9.032362509,post
653,dsp1_02,well,picnic table,8,post
653,dsp1_17,trashcan,picnic table,35.35469788,post
653,dsp1_21,wheelbarrow,stove,175.3206034,post
653,dsp1_05,mailbox,bookshelf,4.088556845,post
653,new_4,picnic table,chair,160.9414387,post
653,dsp1_03,chair,piano,95.41604501,post
653,dsp1_09,plant,well,23.38102421,post
653,dsp1_08,telescope,wheelbarrow,52.89392067,post
653,new_6,piano,trashcan,1.312999998,post
653,new_1,well,telescope,41.33864554,post
653,dsp1_10,plant,piano,172.965791,post
653,dsp1_23,harp,plant,111.0323625,post
653,dsp1_11,picnic table,wheelbarrow,84.05313695,post
653,dsp1_04,chair,trashcan,61.24018783,post
653,dsp1_18,trashcan,well,132.3546979,post
653,dsp1_22,wheelbarrow,mailbox,67.95204312,post
653,dsp1_16,piano,harp,42.90197481,post
653,new_5,harp,mailbox,162.8538809,post
653,new_7,trashcan,stove,56.53734426,post
653,dsp1_24,harp,telescope,128.9527704,post
653,new_3,bookshelf,piano,50.26193095,post
653,dsp1_06,mailbox,harp,80.92484162,post
653,dsp1_19,bookshelf,plant,130.3039496,post
653,new_2,stove,wheelbarrow,1.320603378,post
653,dsp1_13,stove,chair,102.1214585,post
653,dsp1_14,stove,bookshelf,32.36978881,post
653,dsp1_07,telescope,trashcan,24.37722849,post
656,dsp1_11,picnic table,wheelbarrow,24.05313695,post
656,dsp1_14,stove,bookshelf,54.63021119,post
656,dsp1_04,chair,trashcan,66.75981217,post
656,dsp1_23,harp,plant,40.96763749,post
656,dsp1_03,chair,piano,75.58395499,post
656,new_3,bookshelf,piano,116.7380691,post
656,dsp1_18,trashcan,well,146.3546979,post
656,dsp1_05,mailbox,bookshelf,162.0885568,post
656,dsp1_08,telescope,wheelbarrow,36.10607933,post
656,new_4,picnic table,chair,14.05856127,post
656,dsp1_21,wheelbarrow,stove,122.6793966,post
656,dsp1_19,bookshelf,plant,135.6960504,post
656,dsp1_17,trashcan,picnic table,26.35469788,post
656,new_7,trashcan,stove,101.4626557,post
656,new_1,well,telescope,15.33864554,post
656,dsp1_06,mailbox,harp,0.924841617,post
656,dsp1_24,harp,telescope,106.0472296,post
656,dsp1_13,stove,chair,22.1214585,post
656,dsp1_16,piano,harp,171.9019748,post
